id;codigo;denominacion;planificacion;tipo;region_codigo;region_nombre;comunas;comunas_codigos;clasificacion;estado;fechaInicioVigencia;fechaPublicacion;urlPublicacion;modificacionLimiteUrbano;evaluacionAmbientalEstrategica;fechaInicioEae;fechaTerminoEae;consultaIndigena;numeroDocumento;fechaInicioElaboracion;modificacionIntegral;instrumento_origen_id;es_modificacion;codigos_modificaciones;urls_documentos;tipos_documentos;nombres_documentos;fuente;createdAt;updatedAt
22;103513;Plano Regulador de Pisagua;Comunal;PRC;01;01;HUARA;01404;Instrumento de origen;Vigente;1966-11-10;;;;;;;;614;;False;22;False;104040, 104041;https://instrumentosdeplanificacion.minvu.cl/files/maps/3513/4.614a66c.01404.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/3513/4.614a66p1.01404.jpg | https://instrumentosdeplanificacion.minvu.cl/files/maps/3513/4.614a66p2.01404.jpg | https://instrumentosdeplanificacion.minvu.cl/files/maps/3513/4.614a66p3.01404.jpg | https://instrumentosdeplanificacion.minvu.cl/files/maps/3513/4.614a66p4.01404.jpg | https://instrumentosdeplanificacion.minvu.cl/files/maps/3513/4.614a66p5.01404.jpg | https://instrumentosdeplanificacion.minvu.cl/files/maps/3513/4.614a66p6.01404.jpg;Publicación D. O. con Ordenanza | Plano | Plano | Plano | Plano | Plano | Plano;Publicación D.O. con Ordenanza  - Decreto N° 614 | Plano 1 - Decreto N° 614 | Plano 2 - Decreto N° 614 | Plano 3 - Decreto N° 614 | Plano 4 - Decreto N° 614 | Plano 5 - Decreto N° 614 | Plano 6 - Decreto N° 614;Planilla;2025-08-01T17:56:34.547-04:00;2025-08-01T17:56:34.547-04:00
25;104040;Plan Regulador Comunal de Huara;Comunal;PRC;01;01;HUARA;01404;Modificación;En Desarrollo;;;;True;True;;;False;No aplica;2025-08-12;False;22;True;104041;;;;Plataforma Web;2025-08-01T17:56:34.711-04:00;2025-08-12T15:32:20.586-04:00
26;104041;Plan Seccional San Lorenzo de Tarapacá;Comunal;PS;01;01;HUARA;01404;Modificación;En Desarrollo;;;;True;True;;;True;No aplica;2025-08-12;False;22;True;;;;;Plataforma Web;2025-08-01T17:56:34.775-04:00;2025-08-12T15:27:31.867-04:00
2451;1403260;Plan Regulador Comunal de San Fabián;Comunal;PRC;16;ÑUBLE;SAN FABIAN;16304;Instrumento de origen;Vigente;1967-01-12;;;;;;;;643;;False;2451;False;1403261, 1403262, 1403263;https://instrumentosdeplanificacion.minvu.cl/files/maps/3260/4.643a66c.16304.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/3260/4.643a66p.16304.jpg;Publicación D. O. con Ordenanza | Plano;Publicación D.O. con Ordenanza  - Resolución N° 643 | Plano  - Resolución N° 643;Planilla;2025-08-01T17:59:36.779-04:00;2025-08-01T17:59:36.779-04:00
2452;1403261;Reemplaza normas de edificación en Zona Residencial y reemplaza artículo 13 de la OL;Comunal;PRC;16;ÑUBLE;SAN FABIAN;16304;Modificación;Vigente;1989-09-16;;;;;;;;31;;False;2451;True;;https://instrumentosdeplanificacion.minvu.cl/files/maps/3261/4.31a89c.16304.pdf;Publicación D. O. con Ordenanza;Publicación D.O. con Ordenanza  - Resolución N° 31;Planilla;2025-08-01T17:59:36.872-04:00;2025-08-01T17:59:36.872-04:00
2453;1403262;Reemplaza la Zona de Quinta por la Zona Residencial Mixta, y sus normas de edificación correspondientes;Comunal;PRC;16;ÑUBLE;SAN FABIAN;16304;Modificación;Vigente;2002-08-12;;;;;;;;3;;False;2451;True;;https://instrumentosdeplanificacion.minvu.cl/files/maps/3262/4.3b02c.16304.pdf;Publicación D. O. con Ordenanza;Publicación D.O. con Ordenanza  - Resolución N° 3;Planilla;2025-08-01T17:59:36.913-04:00;2025-08-01T17:59:36.913-04:00
2454;1403263;Deja sin efecto declaratoria de utilidad pública;Comunal;PRC;16;ÑUBLE;SAN FABIAN;16304;Modificación;Vigente;2010-10-29;;;;;;;;429;;False;2451;True;;https://instrumentosdeplanificacion.minvu.cl/files/maps/3263/4.429b10c.16304.pdf;Publicación D. O. con Ordenanza;Publicación D.O. con Ordenanza  - Decreto N° 429;Planilla;2025-08-01T17:59:36.966-04:00;2025-08-01T17:59:36.966-04:00
817;702961;Plan Regulador Comunal de Vichuquén;Comunal;PRC;07;07;VICHUQUEN;07309;Instrumento de origen;Vigente;1967-09-08;;https://www.munivichuquen.cl/plan-regulador/;False;False;;;False;452;;False;817;False;702962, 702963, 702964;;;;Plataforma Web;2025-08-01T17:57:34.170-04:00;2025-11-03T17:28:13.696-03:00
3210;;Interpretación_Ord. N° 1222_Interpreta complementando ord. N° 1675;Comunal;PRC;07;07;VICHUQUEN;07309;Interpretación;Vigente;2021-10-26;;https://documentos.minvu.cl/server/api/core/bitstreams/85feeb25-5771-4ed7-b209-e18744b862a3/content;False;False;;;False;;;False;817;True;;;;;Plataforma Web;2025-11-24T17:00:41.619-03:00;2025-11-24T17:00:41.619-03:00
3211;;Interpretación_Ord. N° 1675_Interpreta homologando zonas;Comunal;PRC;07;07;VICHUQUEN;07309;Interpretación;Vigente;2019-09-27;;https://documentos.minvu.cl/server/api/core/bitstreams/fe1416e0-e959-459d-9125-10c6aee590f1/content;False;False;;;False;;;False;817;True;;;;;Plataforma Web;2025-11-24T17:02:30.291-03:00;2025-11-24T17:02:30.291-03:00
2669;;Plan Regulador Comunal de Vichuquen;Comunal;PRC;07;07;VICHUQUEN;07309;Instrumento de origen;En Desarrollo;;;;True;True;2012-06-11;;False;;2025-11-03;False;817;True;;;;;Plataforma Web;2025-08-18T17:34:43.747-04:00;2025-11-03T17:39:09.167-03:00
818;702962;AMPLIACION DE LIMITES URBANOS Y MODIFICACION DE LA ORDENANZA LOCAL;Comunal;PRC;07;07;VICHUQUEN;07309;Modificación;Vigente;1969-02-12;;https://www.munivichuquen.cl/plan-regulador/;True;False;;;False;79;;False;817;True;;https://instrumentosdeplanificacion.minvu.cl/files/maps/2962/6.79a69c.07309.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/2962/6.79a69p1.07309.jpg | https://instrumentosdeplanificacion.minvu.cl/files/maps/2962/6.79a69p2.07309.jpg;Publicación D. O. con Ordenanza | Plano | Plano;Publicación D.O. con Ordenanza  - Decreto N° 79 | Plano 1 - Decreto N° 79 | Plano 2 - Decreto N° 79;Plataforma Web;2025-08-01T17:57:34.226-04:00;2025-11-03T17:34:33.785-03:00
819;702963;FIJA Y AMPLIA LIMITES URBANOS DE VICHUQUEN, LLICO, PIEDRAS BAYAS, QUESERIA Y LA ISLA;Comunal;PRC;07;07;VICHUQUEN;07309;Modificación;Vigente;1972-02-12;;https://www.munivichuquen.cl/plan-regulador/;True;False;;;False;55;;False;817;True;;https://instrumentosdeplanificacion.minvu.cl/files/maps/2963/5.55a72c.07309.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/2963/5.55a72d.07309.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/2963/5.55a72p1.07309.jpg | https://instrumentosdeplanificacion.minvu.cl/files/maps/2963/5.55a72p2.07309.jpg | https://instrumentosdeplanificacion.minvu.cl/files/maps/2963/5.55a72p3.07309.jpg;Publicación D. O. con Ordenanza | Decreto | Plano | Plano | Plano;Publicación D.O. con Ordenanza  - Decreto N° 55 | Decreto  - Decreto N° 55 | Plano 1 - Decreto N° 55 | Plano 2 - Decreto N° 55 | Plano 3 - Decreto N° 55;Plataforma Web;2025-08-01T17:57:34.323-04:00;2025-11-03T17:35:56.541-03:00
820;702964;"MODIFICA PLAN REGULADOR COMUNAL DE VICHUQUEN EN CONFORMIDAD ""PLANO SECCIONAL LA ISLA N° 1""";Comunal;PRC;07;07;VICHUQUEN;07309;Modificación;Vigente;1987-02-27;;https://www.munivichuquen.cl/plan-regulador/;True;False;;;False;15;;False;817;True;;https://instrumentosdeplanificacion.minvu.cl/files/maps/2964/5.15a87c.07309.pdf;Publicación D. O. con Ordenanza;Publicación D.O. con Ordenanza  - Decreto N° 15;Plataforma Web;2025-08-01T17:57:34.363-04:00;2025-11-03T17:37:14.593-03:00
1233;1001652;Plan Regulador Comunal de Purranque;Comunal;PRC;10;LOS LAGOS;PURRANQUE;10303;Instrumento de origen;Vigente;1968-01-12;;;;;;;;1;;False;1233;False;1001605, 1001668, 1001669, 1004223, 1001614;https://instrumentosdeplanificacion.minvu.cl/files/maps/1652/4.717a66d.10303.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/1652/4.717a66p.10303.jpg;Decreto | Plano;Decreto N°717 del Plan Regulador de la comuna de Purranue | Plano Decreto N°717 del Plan Regulador de la comuna de Purranue;Planilla;2025-08-01T17:58:05.587-04:00;2025-08-01T17:58:05.587-04:00
1249;1001668;APRUEBA MODIFICACIÓN AL PLAN REGULADOR DE PURRANQUE, SECTOR LA COLMENA;Comunal;PRC;10;LOS LAGOS;PURRANQUE;10303;Modificación;Vigente;2001-10-29;;;;;;;;1;;False;1233;True;1004223;https://instrumentosdeplanificacion.minvu.cl/files/maps/1668/4.71b01c.10303.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/1668/4.71b01p.10303.jpg;Publicación D. O. con Ordenanza | Plano;Publicación D.O. y Ordenanza Resolución N°71 que aprueba Modificación al Plan Regulador Comunal de Puerto Varas, sector La Colmena | Plano Resolución N°71 que aprueba Modificación al Plan Regulador Comunal de Puerto Varas, sector La Colmena;Planilla;2025-08-01T17:58:06.611-04:00;2025-08-01T17:58:06.611-04:00
1250;1001669;APRUEBA MODIFICACION AL P.R.C. DE PURRANQUE, VARIOS SECTORES;Comunal;PRC;10;LOS LAGOS;PURRANQUE;10303;Modificación;Vigente;2002-10-02;;;;;;;;1;;False;1233;True;1004223;https://instrumentosdeplanificacion.minvu.cl/files/maps/1669/4.1257b02c.10303.pdf;Publicación D. O. con Ordenanza;Publicación D.O. y Ordenanza Resolución 1257 que aprueba Modificación al Plan Regulador de Purranque, varios sectores;Planilla;2025-08-01T17:58:06.694-04:00;2025-08-01T17:58:06.694-04:00
1187;1001605;APRUEBA MODIFICACION DEL PLAN REGULADOR COMUNAL DE PURRANQUE;Comunal;PRC;10;LOS LAGOS;PURRANQUE;10303;Modificación;Vigente;1996-02-22;;;;;;;;1;;False;1233;True;1004223;https://instrumentosdeplanificacion.minvu.cl/files/maps/1605/4.67a95c.10303.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/1605/4.67a95p.10303.jpg;Publicación D. O. con Ordenanza | Plano;Publicación D.O. y Ordenanza Resolución N°67 que aprueba Modificación del Plan Regulador Comunal de Purranque | Plano Resolución N°67 que aprueba Modificación del Plan Regulador Comunal de Purranque;Planilla;2025-08-01T17:58:02.267-04:00;2025-08-01T17:58:02.267-04:00
1195;1001614;APRUEBA EL PLANO SECCIONAL N° B-3-8 QUE MODIFICA EL PLAN REGULADOR DE LA COMUNA DE PURRANQUE;Comunal;PRC;10;LOS LAGOS;PURRANQUE;10303;Plano de detalle;Vigente;1978-11-29;;;;;;;;1;;False;1233;True;;https://instrumentosdeplanificacion.minvu.cl/files/maps/1614/5.707a78d.10303.pdf;Decreto;Decreto N°707 que aprueba el Plano Seccional N° B-3-8 que Modifica el Plan Regulador Comunal de Purranque;Planilla;2025-08-01T17:58:02.821-04:00;2025-08-01T17:58:02.821-04:00
1292;1004223;Actualización Plan Regulador Comunal Purranque;Comunal;PRC;10;LOS LAGOS;PURRANQUE;10303;Modificación;En Desarrollo;;;;True;True;2018-06-07;2022-02-24;False;No aplica;2025-10-30;False;1233;True;;;;;Plataforma Web;2025-08-01T17:58:10.315-04:00;2025-10-30T12:51:58.318-03:00
1627;1300323;Plan Regulador Comunal de Peñaflor;Comunal;PRC;13;METROPOLITANA DE SANTIAGO;PENAFLOR;13605;Instrumento de origen;Vigente;1970-02-26;;;;;;;;108;;False;1627;False;1300373, 1300841, 1300845, 1300755, 1300326;https://instrumentosdeplanificacion.minvu.cl/files/maps/323/4.108a70c.13605.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/323/4.108a70d.13605.pdf;Publicación D. O. con Ordenanza | Decreto;Publicación D.O. con Ordenanza | Decreto N° 108 - Aprueba PRC Peñaflor;Planilla;2025-08-01T17:58:36.018-04:00;2025-08-01T17:58:36.018-04:00
2036;1300755;ASIGNA NUEVAS NORMAS URBANISTICAS A PREDIOS QUE INDICA, CUYAS DECLARATORIAS DE UTILIDAD PUBLICA CADUCARON;Comunal;PRC;13;METROPOLITANA DE SANTIAGO;PENAFLOR;13605;Modificación;Vigente;2013-08-03;;;;;;;;5146;;False;1627;True;;https://instrumentosdeplanificacion.minvu.cl/files/maps/755/4.5146b13b.13605.pdf;Publicación D. O.;Publicación D.O.;Planilla;2025-08-01T17:59:06.927-04:00;2025-08-01T17:59:06.927-04:00
2941;;Actualización Plan Regulador Comunal de Peñaflor;Comunal;PRC;13;METROPOLITANA DE SANTIAGO;PENAFLOR;13605;Modificación;En Desarrollo;;;;False;True;2025-10-22;;False;;2025-10-30;False;1627;True;;;;;Plataforma Web;2025-10-30T10:28:02.775-03:00;2025-10-30T10:28:02.775-03:00
2120;1300841;MODIFICA PLAN REGULADOR COMUNAL DE PEÑAFLOR, SECTOR PADRE HURTADO;Comunal;PRC;13;METROPOLITANA DE SANTIAGO;PENAFLOR;13605;Modificación;Vigente;1986-06-03;;;;;;;;78;;False;1627;True;;https://instrumentosdeplanificacion.minvu.cl/files/maps/841/4.78a86b.13605.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/841/4.78a86p.13605.jpg;Publicación D. O. | Plano;Publicación D.O. | Plano Decreto N°78 - Lámina Límites;Planilla;2025-08-01T17:59:12.715-04:00;2025-08-01T17:59:12.715-04:00
2124;1300845;Aprueba Plano Seccional Parque del Calzado de Peñaflor;Comunal;PRC;13;METROPOLITANA DE SANTIAGO;PENAFLOR;13605;Modificación;Vigente;1991-02-19;;;;;;;;79;;False;1627;True;;https://instrumentosdeplanificacion.minvu.cl/files/maps/845/4.79a90c.13605.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/845/4.79a90p.13605.jpg;Publicación D. O. con Ordenanza | Plano;Publicación D.O. y ordenanza | Plano Resolución N°79 - Lámina Zonificación;Planilla;2025-08-01T17:59:13.124-04:00;2025-08-01T17:59:13.124-04:00
1677;1300373;Modif- Límtes urbanos;Comunal;PRC;13;METROPOLITANA DE SANTIAGO;PENAFLOR;13605;Modificación;Vigente;1984-08-13;;;;;;;;124;;False;1627;True;;https://instrumentosdeplanificacion.minvu.cl/files/maps/373/4.124a84b.13605.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/373/4.124a84p.13605.jpg;Publicación D. O. | Plano;Publicación D.O. | Plano Decreto N°124 - Lámina Límites;Planilla;2025-08-01T17:58:39.512-04:00;2025-08-01T17:58:39.512-04:00
1630;1300326;MODIFICA PLAN REGULADOR COMUNAL DE PEÑAFLOR, LOCALIDAD DE PADRE HURTADO;Comunal;PRC;13;METROPOLITANA DE SANTIAGO;PADRE HURTADO;13604;Modificación;Derogado;1994-08-29;;;;;;;;10;;False;1627;True;;https://instrumentosdeplanificacion.minvu.cl/files/maps/326/4.10a94c.13604.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/326/4.10a94c.13605.pdf;Publicación D. O. con Ordenanza | Publicación D. O. con Ordenanza;Publicación D.O. y Ordenanza | Publicación D.O. y ordenanza;Planilla;2025-08-01T17:58:36.227-04:00;2025-08-01T17:58:36.227-04:00
366;501863;Plan Regulador y Límite Urbano Hanga Roa, Isla de Pascua;Comunal;PRC;05;05;ISLA DE PASCUA;05201;Instrumento de origen;Vigente;1971-06-30;;;;;;;;500;;False;366;False;504085;https://instrumentosdeplanificacion.minvu.cl/files/maps/1863/4.500a71a.05201.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/1863/4.500a71d.05201.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/1863/4.500a71p.05201.jpg;Ordenanza | Decreto | Plano;Ordenanza Local Decreto N°500 | Decreto N°500 | Plano Decreto N°500 - Lámina Usos de suelo;Planilla;2025-08-01T17:56:59.709-04:00;2025-08-01T17:56:59.709-04:00
3267;;Actualización Plan Regulador Comunal de Isla de Pascua;Comunal;PRC;05;05;ISLA DE PASCUA;05201;Instrumento de origen;Vigente;2026-02-04;;https://rapanui.net/secciones/2918;True;True;2016-06-14;2022-05-11;True;;;False;366;True;;;;;Plataforma Web;2026-03-03T17:06:55.593-03:00;2026-03-05T10:09:00.670-03:00
556;504085;Actualización Plan Regulador Comunal de  Isla de Pascua;Comunal;PRC;05;05;ISLA DE PASCUA;05201;Modificación;En Desarrollo;;;;True;True;;;True;No aplica;2025-08-12;False;366;True;;;;;Plataforma Web;2025-08-01T17:57:14.370-04:00;2025-08-12T12:30:31.907-04:00
2356;1304294;Plan Regulador Comunal de San Bernardo;Comunal;PRC;13;METROPOLITANA DE SANTIAGO;EL BOSQUE;13105;Instrumento de origen;Vigente;1976-10-06;;;;;;;;Sin información;;False;2356;False;1304110;;;;Planilla;2025-08-01T17:59:29.470-04:00;2025-08-01T17:59:29.470-04:00
2335;1304110;PRC El Bosque;Comunal;PRC;13;METROPOLITANA DE SANTIAGO;EL BOSQUE;13105;Modificación;En Desarrollo;;;;False;True;2020-11-10;2023-03-22;False;No aplica;2026-03-04;False;2356;True;;;;;Plataforma Web;2025-08-01T17:59:28.231-04:00;2026-03-04T10:48:28.486-03:00
3271;;REFUNDE EL TEXTO DE LA ENMIENDA DE LA ORDENANZA DEL PLAN REGULADOR  DE LA COMUNA DE EL BOSQUE;Comunal;PRC;13;METROPOLITANA DE SANTIAGO;EL BOSQUE;13105;Modificación;Vigente;2026-01-27;;https://drive.google.com/file/d/1F0emvOpz4e_t7VKurpM4wHNw1PKg5Llm/view;False;False;;;False;;;False;2356;True;;;;;Plataforma Web;2026-03-04T10:52:45.411-03:00;2026-03-04T10:52:45.411-03:00
2565;1602857;Plan Regulador de Niebla;Comunal;PRC;14;LOS RÍOS;VALDIVIA;14101;Instrumento de origen;Vigente;1977-12-28;;;;;;;;1200;;False;2565;False;;https://instrumentosdeplanificacion.minvu.cl/files/maps/2857/4.1200a77c.14101.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/2857/4.1200a77p.14101.jpg;Publicación D. O. con Ordenanza | Plano;publicación Diario Oficial de Decreto N°1200 que aprueba Plan Regulador del Balneario de Niebla y su correspondiente Ordenanza Local y fija límites urbanos | 14101_PRC_LOSRIOS_NIEBLA_MO_Z_77.pdf;Planilla;2025-08-01T17:59:45.324-04:00;2025-08-01T17:59:45.324-04:00
2645;;Actualización Plan Regulador Comunal de Valdivia;Comunal;PRC;14;LOS RÍOS;VALDIVIA;14101;Modificación;En Desarrollo;;;;True;True;2023-07-21;;True;;2025-08-12;False;2565;True;;;;;Plataforma Web;2025-08-12T16:03:35.259-04:00;2025-08-12T17:43:30.358-04:00
1141;902809;Plan Regulador Comunal de Villa Portales;Comunal;PRC;09;09;LONQUIMAY;09205;Instrumento de origen;Vigente;1978-09-13;;;;;;;;556;;False;1141;False;902808, 903657;https://instrumentosdeplanificacion.minvu.cl/files/maps/2809/4.556a78c.09205.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/2809/4.556a78p.09205.jpg;Publicación D. O. con Ordenanza | Plano;Publicación D.O. con Ordenanza  - Decreto N° 556 | Plano  - Decreto N° 556;Planilla;2025-08-01T17:57:58.916-04:00;2025-08-01T17:57:58.916-04:00
1161;903657;Aprueba 2a enmienda al Plan Regulador Comunal de Lonquimay;Comunal;PRC;09;09;LONQUIMAY;09205;Modificación;Vigente;2021-04-14;;;;;;;;1087;;False;1141;True;;https://instrumentosdeplanificacion.minvu.cl/files/maps/3657/4.1087b21b.09205.pdf;Publicación D. O.;APRUEBA 2ª ENMIENDA AL PLAN REGULADOR COMUNAL DE LONQUIMAY;Planilla;2025-08-01T17:58:00.374-04:00;2025-08-01T17:58:00.374-04:00
1140;902808;APRUÉBESE LA ENMIENDA AL PLAN REGULADOR COMUNAL;Comunal;PRC;09;09;LONQUIMAY;09205;Modificación;Vigente;2016-03-22;;;;;;;;421;;False;1141;True;;https://instrumentosdeplanificacion.minvu.cl/files/maps/2808/4.421b16d.09205.pdf;Decreto;Decreto  - Decreto N° 421;Planilla;2025-08-01T17:57:58.772-04:00;2025-08-01T17:57:58.772-04:00
380;501877;Plan Regulador Comunal de La Ligua;Comunal;PRC;05;05;LA LIGUA;05401;Instrumento de origen;Vigente;1980-12-17;;;;;;;;325;;False;380;False;504068;https://instrumentosdeplanificacion.minvu.cl/files/maps/1877/4.325a80c.05401.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/1877/4.325a80p.05401.jpg;Publicación D. O. con Ordenanza | Plano;Publicación D.O. con Ordenanza | Plano Decreto N°325- Lámina Usos de suelo;Planilla;2025-08-01T17:57:01.370-04:00;2025-08-01T17:57:01.370-04:00
539;504068;Actualización Plan Regulador Comunal  La Ligua;Comunal;PRC;05;05;LA LIGUA;05401;Modificación;En Desarrollo;;;;True;True;;;False;No aplica;2025-08-13;False;380;True;;;;;Plataforma Web;2025-08-01T17:57:13.316-04:00;2025-08-13T13:16:29.313-04:00
139;303544;Plan Regulador Comunal de Vallenar;Comunal;PRC;03;03;VALLENAR;03301;Instrumento de origen;Vigente;1982-02-06;;;;;;;;296;;False;139;False;303545, 303546, 303547, 304054;https://instrumentosdeplanificacion.minvu.cl/files/maps/3544/4.296a81c.03301.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/3544/4.296a81p.03301.jpg;Publicación D. O. con Ordenanza | Plano;Publicación D.O. con Ordenanza  - Decreto N° 296 | Plano  - Decreto N° 296;Planilla;2025-08-01T17:56:43.169-04:00;2025-08-01T17:56:43.169-04:00
150;304054;Actualización Plan Regulador Comunal de Vallenar;Comunal;PRC;03;03;VALLENAR;03301;Modificación;En Desarrollo;;;;True;True;2016-02-17;2019-08-16;False;No aplica;2025-08-13;False;139;True;;;;;Plataforma Web;2025-08-01T17:56:43.817-04:00;2025-08-13T10:44:26.544-04:00
140;303545;SANCIONA ENMIENDA N° 00 AL PLAN REGULADOR COMUNAL;Comunal;PRC;03;03;VALLENAR;03301;Modificación;Vigente;2003-11-13;;;;;;;;3595;;False;139;True;;https://instrumentosdeplanificacion.minvu.cl/files/maps/3545/4.3595b03c.03301.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/3545/4.3595b03p.03301.jpg;Publicación D. O. con Ordenanza | Plano;Publicación D.O. con Ordenanza  - Decreto N° 3595 | Plano  - Decreto N° 3595;Planilla;2025-08-01T17:56:43.215-04:00;2025-08-01T17:56:43.215-04:00
141;303546;PROMULGA MODIFICACIÓN VIALIDAD ESTRUCTURANTE PLAN REGULADOR COMUNAL DE VALLENAR;Comunal;PRC;03;03;VALLENAR;03301;Modificación;Vigente;2008-10-10;;;;;;;;108;;False;139;True;;https://instrumentosdeplanificacion.minvu.cl/files/maps/3546/4.108b08c.03301.pdf;Publicación D. O. con Ordenanza;Publicación D.O. con Ordenanza  - Resolución N° 108;Planilla;2025-08-01T17:56:43.265-04:00;2025-08-01T17:56:43.265-04:00
142;303547;APRUEBA ENMIENDA 01 AL PLAN REGULADOR COMUNAL;Comunal;PRC;03;03;VALLENAR;03301;Modificación;Vigente;2013-03-05;;;;;;;;812;;False;139;True;;https://instrumentosdeplanificacion.minvu.cl/files/maps/3547/4.812b13c.03301.pdf;Publicación D. O. con Ordenanza;Publicación D.O. con Ordenanza  - Decreto N° 812;Planilla;2025-08-01T17:56:43.270-04:00;2025-08-01T17:56:43.271-04:00
916;802096;Plan Regulador de Curanilahue;Comunal;PRC;08;08;CURANILAHUE;08205;Instrumento de origen;Vigente;1982-05-27;;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/DS+_N%C2%B056_compressed_merged.pdf/9befe180-4ebe-4bb1-ab4a-64703b140f2a;False;False;;;False;56;;False;916;False;802097, 802098, 802099, 802100, 802101, 802102, 804187;https://instrumentosdeplanificacion.minvu.cl/files/maps/2096/4.56a82a.08205.pdf | https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/DS+_N%C2%B056_compressed_merged.pdf/9befe180-4ebe-4bb1-ab4a-64703b140f2a | https://instrumentosdeplanificacion.minvu.cl/files/maps/2096/4.56a82d.08205.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/2096/4.56a82e.08205.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/2096/4.56a82m.08205.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/2096/4.56a82p.08205.jpg | https://instrumentosdeplanificacion.minvu.cl/files/maps/2096/4.56a82x.08205.pdf;Ordenanza | Publicación D. O. con Ordenanza | Decreto | Estudio | Memoria | Plano | Otro no especificado;Ordenanza - Decreto Supremo N°56 | Publicación D.O. con Ordenanza - Decreto Supremo N°56 | Decreto - Decreto Supremo N°56 | Estudio - Decreto Supremo N°56 | Memoria - Decreto Supremo N°56 | Plano - Decreto Supremo N°56 | Otro no especificado - Decreto Supremo N°56;Plataforma Web;2025-08-01T17:57:41.663-04:00;2025-10-30T12:04:25.058-03:00
